Nom de film,URL de Dbpedia,URL de Wikipedia
"[""L'Autre Continent""]",vide,<http://www.wikidata.org/entity/Q64770266>
"[""Venise n'est pas en Italie""]",vide,<http://www.wikidata.org/entity/Q64431180>
['Balle perdue'],http://dbpedia.org/resource/Lost_Bullet,<http://www.wikidata.org/entity/Q64441862>
['Curiosa'],vide,<http://www.wikidata.org/entity/Q64691905>
"[""C'est quoi cette mamie ?!""]",vide,<http://www.wikidata.org/entity/Q64769240>
['Varda par Agnés'],vide,<http://www.wikidata.org/entity/Q63993096>
['La Nuit des sacs plastiques'],vide,<http://www.wikidata.org/entity/Q64020958>
['Beaux-parents'],http://dbpedia.org/resource/Beaux-parents,<http://www.wikidata.org/entity/Q64031780>
"['Les Frenchmen, les premiers super-héros français']",vide,<http://www.wikidata.org/entity/Q64032193>
['Choc du futur'],vide,<http://www.wikidata.org/entity/Q64140943>
['La Puce joyeuse'],vide,<http://www.wikidata.org/entity/Q64265355>
['La Grand-messe'],vide,<http://www.wikidata.org/entity/Q64399245>
['Une vie secrète'],http://dbpedia.org/resource/The_Endless_Trench,<http://www.wikidata.org/entity/Q64615222>
['Blanche comme neige'],vide,<http://www.wikidata.org/entity/Q64868943>
['À 14 ans'],vide,<http://www.wikidata.org/entity/Q64951492>
['Salauds de pauvres'],vide,<http://www.wikidata.org/entity/Q64069370>
['Quand on crie au loup'],http://dbpedia.org/resource/Quand_on_crie_au_loup,<http://www.wikidata.org/entity/Q64549196>
['On va tout péter'],http://dbpedia.org/resource/Blow_It_to_Bits,<http://www.wikidata.org/entity/Q64768589>
['Inna de Yard: The Soul of Jamaica'],http://dbpedia.org/resource/Inna_de_Yard:_The_Soul_of_Jamaica,<http://www.wikidata.org/entity/Q63869121>
['Adieu les cons'],http://dbpedia.org/resource/Bye_Bye_Morons,<http://www.wikidata.org/entity/Q64019350>
['Q60738665'],http://dbpedia.org/resource/Wonders_of_the_Sea_3D,<http://www.wikidata.org/entity/Q60738665>
['Resistance'],http://dbpedia.org/resource/Resistance_(2020_film),<http://www.wikidata.org/entity/Q60737594>
['Pupille'],http://dbpedia.org/resource/In_Safe_Hands,<http://www.wikidata.org/entity/Q60849526>
['Play'],vide,<http://www.wikidata.org/entity/Q60848523>
"[""J'accuse""]",http://dbpedia.org/resource/An_Officer_and_a_Spy_(film),<http://www.wikidata.org/entity/Q60833546>
"[""J'veux du soleil""]",vide,<http://www.wikidata.org/entity/Q60561217>
"[""Let's Dance""]",http://dbpedia.org/resource/Let's_Dance_(2019_film),<http://www.wikidata.org/entity/Q60846397>
['Yao'],vide,<http://www.wikidata.org/entity/Q60674390>
['Minuscule 2 : Les Mandibules du bout du monde'],vide,<http://www.wikidata.org/entity/Q60617152>
['Paris est à nous'],http://dbpedia.org/resource/Paris_Is_Us,<http://www.wikidata.org/entity/Q60788224>
['Les Bonnes Intentions'],vide,<http://www.wikidata.org/entity/Q60832794>
['Mon chien Stupide'],http://dbpedia.org/resource/My_Dog_Stupid,<http://www.wikidata.org/entity/Q60845852>
['Piranhas'],http://dbpedia.org/resource/Piranhas_(2019_film),<http://www.wikidata.org/entity/Q60842192>
['Les Invisibles'],http://dbpedia.org/resource/Invisibles_(film),<http://www.wikidata.org/entity/Q60848749>
['Chanson douce'],vide,<http://www.wikidata.org/entity/Q60852739>
"[""L'Heure de la sortie""]",http://dbpedia.org/resource/School's_Out_(2018_film),<http://www.wikidata.org/entity/Q60704244>
['Chacun pour tous'],vide,<http://www.wikidata.org/entity/Q60847965>
['Mon pays fabrique des armes'],vide,<http://www.wikidata.org/entity/Q60848525>
['Catch It'],vide,<http://www.wikidata.org/entity/Q60849793>
['Merveilles à Montfermeil'],vide,<http://www.wikidata.org/entity/Q60852139>
['Le Mystère Henri Pick'],http://dbpedia.org/resource/The_Mystery_of_Henri_Pick,<http://www.wikidata.org/entity/Q60852749>
['Celle que vous croyez'],http://dbpedia.org/resource/Who_You_Think_I_Am,<http://www.wikidata.org/entity/Q60583867>
['Le Chant du loup'],http://dbpedia.org/resource/The_Wolf's_Call,<http://www.wikidata.org/entity/Q60852120>
['Le Prince oublié'],vide,<http://www.wikidata.org/entity/Q60833914>
['Derrière les fronts : Résistances et résiliences en Palestine'],http://dbpedia.org/resource/Beyond_the_Frontlines:_Resistance_and_Resilience_in_Palestine,<http://www.wikidata.org/entity/Q60847405>
['Amir & Amira'],vide,<http://www.wikidata.org/entity/Q60849043>
['Hé Mademoiselle'],vide,<http://www.wikidata.org/entity/Q60850529>
['Hors normes'],http://dbpedia.org/resource/The_Specials_(2019_film),<http://www.wikidata.org/entity/Q60852191>
['Une jeunesse dorée'],http://dbpedia.org/resource/Golden_Youth_(film),<http://www.wikidata.org/entity/Q60852925>
['The Operative'],http://dbpedia.org/resource/The_Operative_(film),<http://www.wikidata.org/entity/Q60536963>
['Les Plus Belles Années'],http://dbpedia.org/resource/The_Best_Years_of_a_Life,<http://www.wikidata.org/entity/Q60834255>
['Alice et le Maire'],http://dbpedia.org/resource/Alice_and_the_Mayor,<http://www.wikidata.org/entity/Q60846366>
['Holy Lands'],http://dbpedia.org/resource/Holy_Lands,<http://www.wikidata.org/entity/Q60847750>
['Ma mère est folle'],vide,<http://www.wikidata.org/entity/Q60849529>
['Aïlo: Une odyssée en Laponie'],vide,<http://www.wikidata.org/entity/Q60617134>
['La Vie scolaire'],http://dbpedia.org/resource/School_Life_(2019_film),<http://www.wikidata.org/entity/Q60846263>
['Sweet Cocoon'],vide,<http://www.wikidata.org/entity/Q60847884>
['The Short Story of a Fox and a Mouse'],vide,<http://www.wikidata.org/entity/Q60848892>
"['Tanguy, le retour']",vide,<http://www.wikidata.org/entity/Q60833080>
['Toute ressemblance'],vide,<http://www.wikidata.org/entity/Q60848338>
['Premières vacances'],vide,<http://www.wikidata.org/entity/Q60848861>
['Voyage à Yoshino'],http://dbpedia.org/resource/Vision_(2018_film),<http://www.wikidata.org/entity/Q60849218>
['Mon inconnue'],http://dbpedia.org/resource/Love_at_Second_Sight_(2019_film),<http://www.wikidata.org/entity/Q60852127>
['Cuban Network'],http://dbpedia.org/resource/Wasp_Network_(film),<http://www.wikidata.org/entity/Q60832907>
['Marche avec les loups'],vide,<http://www.wikidata.org/entity/Q82291297>
['Haingosoa'],vide,<http://www.wikidata.org/entity/Q85613250>
['Jeune Bergère'],vide,<http://www.wikidata.org/entity/Q85853623>
['SamSam'],http://dbpedia.org/resource/SamSam_(film),<http://www.wikidata.org/entity/Q86718806>
['Interrail'],vide,<http://www.wikidata.org/entity/Q80329177>
['Nola Circus'],vide,<http://www.wikidata.org/entity/Q83047962>
"[""Les Enfants d'Isadora""]",vide,<http://www.wikidata.org/entity/Q85026299>
['Paris Calligrammes'],vide,<http://www.wikidata.org/entity/Q85042177>
['Été 85'],http://dbpedia.org/resource/Summer_of_85,<http://www.wikidata.org/entity/Q85855063>
['Ouistreham'],vide,<http://www.wikidata.org/entity/Q86680275>
"[""Chichinette, ma vie d'espionne""]",vide,<http://www.wikidata.org/entity/Q84763064>
['Miss'],vide,<http://www.wikidata.org/entity/Q81826976>
['The Cave'],http://dbpedia.org/resource/The_Cave_(2019_Syrian_film),<http://www.wikidata.org/entity/Q81924220>
"[""L'Escale""]",vide,<http://www.wikidata.org/entity/Q83772164>
['Eugénie Grandet'],vide,<http://www.wikidata.org/entity/Q84608187>
['Olla'],http://dbpedia.org/resource/Olla_(film),<http://www.wikidata.org/entity/Q83788694>
['Deux'],http://dbpedia.org/resource/Two_of_Us_(2019_film),<http://www.wikidata.org/entity/Q84318956>
['Revenir'],vide,<http://www.wikidata.org/entity/Q84427462>
['Maigret'],vide,<http://www.wikidata.org/entity/Q85854045>
['Sun'],vide,<http://www.wikidata.org/entity/Q86662462>
['Mirage'],vide,<http://www.wikidata.org/entity/Q86671606>
['Le Pardon'],http://dbpedia.org/resource/Ballad_of_a_White_Cow,<http://www.wikidata.org/entity/Q85973822>
['Sol'],vide,<http://www.wikidata.org/entity/Q86678552>
"[""L'Autre""]",http://dbpedia.org/resource/L'Autre_(2020_film),<http://www.wikidata.org/entity/Q81168681>
['Une belle équipe'],vide,<http://www.wikidata.org/entity/Q81937400>
"['Wonder Boy, Olivier Rousteing, Né Sous X']",vide,<http://www.wikidata.org/entity/Q82231638>
['Une sirène à Paris'],http://dbpedia.org/resource/A_Mermaid_in_Paris,<http://www.wikidata.org/entity/Q83000705>
['Un vrai bonhomme'],vide,<http://www.wikidata.org/entity/Q84158424>
['Petite Fille'],vide,<http://www.wikidata.org/entity/Q84810567>
['Pompéi'],http://dbpedia.org/resource/Pompei_(2019_film),<http://www.wikidata.org/entity/Q83788672>
"[""L'Esprit de famille""]",vide,<http://www.wikidata.org/entity/Q84157225>
"[""La Balade d'Ivan""]",vide,<http://www.wikidata.org/entity/Q85853701>
['La Dernière Vie de Simon'],vide,<http://www.wikidata.org/entity/Q86730064>
['Sortilège'],http://dbpedia.org/resource/Tlamess,<http://www.wikidata.org/entity/Q86731960>
['Regarde-moi'],vide,<http://www.wikidata.org/entity/Q86673015>
['Irradiés'],http://dbpedia.org/resource/Irradiated_(film),<http://www.wikidata.org/entity/Q84271770>
['La Pièce rapportée'],vide,<http://www.wikidata.org/entity/Q84319022>
['Bronx'],http://dbpedia.org/resource/Rogue_City,<http://www.wikidata.org/entity/Q84353735>
['10 jours sans maman'],vide,<http://www.wikidata.org/entity/Q84567215>
['La Fièvre de Petrov'],http://dbpedia.org/resource/Petrov's_Flu,<http://www.wikidata.org/entity/Q85864528>
['Mes jours de gloire'],vide,<http://www.wikidata.org/entity/Q86718492>
"[""Je ne sais pas si c'est tout le monde""]",vide,<http://www.wikidata.org/entity/Q82765249>
"[""Effacer l'historique""]",http://dbpedia.org/resource/Delete_History,<http://www.wikidata.org/entity/Q83969215>
"[""L'âge de l'Anthropocène""]",vide,<http://www.wikidata.org/entity/Q85306505>
"['Simone, le voyage du siècle']","http://dbpedia.org/resource/Simone_Veil,_A_Woman_of_the_Century",<http://www.wikidata.org/entity/Q85854737>
['Connexion intime'],vide,<http://www.wikidata.org/entity/Q85861185>
['Debout sur la montagne'],vide,<http://www.wikidata.org/entity/Q86674037>
['Garçon chiffon'],http://dbpedia.org/resource/My_Best_Part,<http://www.wikidata.org/entity/Q86682046>
['Iranien'],vide,<http://www.wikidata.org/entity/Q83698485>
"[""À L'abordage""]",http://dbpedia.org/resource/All_Hands_on_Deck_(2020_film),<http://www.wikidata.org/entity/Q85852491>
['Mine de rien'],vide,<http://www.wikidata.org/entity/Q86533878>
"[""Jusqu'à la lie""]",vide,<http://www.wikidata.org/entity/Q86680264>
"[""Histoire d'un regard""]",vide,<http://www.wikidata.org/entity/Q86726240>
['Les Traducteurs'],http://dbpedia.org/resource/The_Translators,<http://www.wikidata.org/entity/Q81402968>
['Lettre à G'],vide,<http://www.wikidata.org/entity/Q82686874>
['Mignonnes'],http://dbpedia.org/resource/Cuties,<http://www.wikidata.org/entity/Q84349632>
['Jean-Paul Gaultier : Freak & Chic'],vide,<http://www.wikidata.org/entity/Q84766204>
['BAC Nord'],http://dbpedia.org/resource/BAC_Nord,<http://www.wikidata.org/entity/Q85852782>
['Mon cousin'],vide,<http://www.wikidata.org/entity/Q85854168>
['La Bonne Épouse'],http://dbpedia.org/resource/How_to_Be_a_Good_Wife,<http://www.wikidata.org/entity/Q86724905>
"['Lucie, après moi le déluge']",vide,<http://www.wikidata.org/entity/Q81955594>
['The Mustang'],http://dbpedia.org/resource/The_Mustang,<http://www.wikidata.org/entity/Q60854519>
['Tuez Hitler'],vide,<http://www.wikidata.org/entity/Q63686882>
['Une fille facile'],http://dbpedia.org/resource/An_Easy_Girl,<http://www.wikidata.org/entity/Q63792653>
['Cerveau-couleur'],vide,<http://www.wikidata.org/entity/Q59643766>
['Le Miracle du Saint Inconnu'],http://dbpedia.org/resource/The_Unknown_Saint,<http://www.wikidata.org/entity/Q63352774>
['Notre révolution intérieure'],vide,<http://www.wikidata.org/entity/Q86734139>
['Q48772621'],vide,<http://www.wikidata.org/entity/Q48772621>
['Comme des garçons'],vide,<http://www.wikidata.org/entity/Q48759406>
['Krank'],vide,<http://www.wikidata.org/entity/Q48759102>
['Q49754666'],vide,<http://www.wikidata.org/entity/Q49754666>
['Q49757773'],vide,<http://www.wikidata.org/entity/Q49757773>
['Love Addict'],vide,<http://www.wikidata.org/entity/Q48760637>
['Q50231384'],http://dbpedia.org/resource/Obscuro_Barroco,<http://www.wikidata.org/entity/Q50231384>
['Q50280854'],vide,<http://www.wikidata.org/entity/Q50280854>
['Q50414241'],vide,<http://www.wikidata.org/entity/Q50414241>
['Q50576325'],vide,<http://www.wikidata.org/entity/Q50576325>
['Terra'],vide,<http://www.wikidata.org/entity/Q50413383>
"[""On s'est fait doubler !""]",vide,<http://www.wikidata.org/entity/Q48756535>
['Et mon cœur transparent'],vide,<http://www.wikidata.org/entity/Q48757437>
"[""Astérix et Obélix : l'Empire du Milieu""]",http://dbpedia.org/resource/Asterix_&_Obelix:_The_Middle_Kingdom,<http://www.wikidata.org/entity/Q48758615>
['Ága'],http://dbpedia.org/resource/Ága_(film),<http://www.wikidata.org/entity/Q50374737>
['Jonas'],http://dbpedia.org/resource/I_Am_Jonas,<http://www.wikidata.org/entity/Q59237542>
"[""L'Apparition""]",http://dbpedia.org/resource/The_Apparition_(2018_film),<http://www.wikidata.org/entity/Q48759097>
['Q59653012'],vide,<http://www.wikidata.org/entity/Q59653012>
['Q60173548'],vide,<http://www.wikidata.org/entity/Q60173548>
['Q60197047'],http://dbpedia.org/resource/Commando_Ninja,<http://www.wikidata.org/entity/Q60197047>
['Paris'],vide,<http://www.wikidata.org/entity/Q59644409>
['Amanda'],http://dbpedia.org/resource/Amanda_(2018_film),<http://www.wikidata.org/entity/Q60171953>
['Guy'],http://dbpedia.org/resource/Guy_(2018_film),<http://www.wikidata.org/entity/Q48755843>
['Q60854071'],vide,<http://www.wikidata.org/entity/Q60854071>
['Q60854196'],vide,<http://www.wikidata.org/entity/Q60854196>
['Q60854321'],vide,<http://www.wikidata.org/entity/Q60854321>
['Q60854388'],vide,<http://www.wikidata.org/entity/Q60854388>
['Pearl'],vide,<http://www.wikidata.org/entity/Q60853990>
['Rhizome'],vide,<http://www.wikidata.org/entity/Q61056598>
"[""C'est ça l'amour""]",http://dbpedia.org/resource/Real_Love_(film),<http://www.wikidata.org/entity/Q48757158>
"[""Alad'2""]",http://dbpedia.org/resource/Alad'2,<http://www.wikidata.org/entity/Q48757519>
['Gaspard va au mariage'],vide,<http://www.wikidata.org/entity/Q48757706>
['Dans la brume'],http://dbpedia.org/resource/Just_a_Breath_Away,<http://www.wikidata.org/entity/Q48758847>
"['Les Municipaux, ces héros']",vide,<http://www.wikidata.org/entity/Q48759444>
['Tous les rêves du monde'],vide,<http://www.wikidata.org/entity/Q48782194>
['Noureev'],http://dbpedia.org/resource/The_White_Crow,<http://www.wikidata.org/entity/Q48792950>
['Copenhague a love story'],vide,<http://www.wikidata.org/entity/Q50224540>
['Elles ont toutes une histoire'],vide,<http://www.wikidata.org/entity/Q50309645>
['Le Gai Savoir'],vide,<http://www.wikidata.org/entity/Q59642749>
"[""Nobody's Watching""]",vide,<http://www.wikidata.org/entity/Q50822626>
['Carnivores'],vide,<http://www.wikidata.org/entity/Q51077176>
['Le Gendre de ma vie'],vide,<http://www.wikidata.org/entity/Q60177501>
['Mia et le Lion Blanc'],http://dbpedia.org/resource/Mia_and_the_White_Lion,<http://www.wikidata.org/entity/Q60222985>
['Nuestras madres'],http://dbpedia.org/resource/Our_Mothers,<http://www.wikidata.org/entity/Q63352758>
['Debout'],vide,<http://www.wikidata.org/entity/Q63637537>
['Zombi Child'],http://dbpedia.org/resource/Zombi_Child,<http://www.wikidata.org/entity/Q63718515>
['La Légende'],vide,<http://www.wikidata.org/entity/Q48758730>
['Mon bébé'],vide,<http://www.wikidata.org/entity/Q60853756>
"[""Takara, la Nuit où j'ai nagé""]",vide,<http://www.wikidata.org/entity/Q48757575>
['Moi et le Che'],vide,<http://www.wikidata.org/entity/Q48757715>
['Les Garçons sauvages'],http://dbpedia.org/resource/The_Wild_Boys_(film),<http://www.wikidata.org/entity/Q48760744>
['Dau'],http://dbpedia.org/resource/Dau_(film),<http://www.wikidata.org/entity/Q63445736>
['foryannfromrose'],vide,<http://www.wikidata.org/entity/Q59639766>
['Ceremony Brazza'],vide,<http://www.wikidata.org/entity/Q59643117>
"[""Jusqu'ici tout va bien""]",vide,<http://www.wikidata.org/entity/Q60853534>
['Jean-François i el sentit de la vida'],vide,<http://www.wikidata.org/entity/Q61052632>
['Venise sous la neige'],vide,<http://www.wikidata.org/entity/Q48754337>
['Tu mérites un amour'],vide,<http://www.wikidata.org/entity/Q63406129>
['Les Crevettes pailletées'],http://dbpedia.org/resource/The_Shiny_Shrimps,<http://www.wikidata.org/entity/Q63644091>
['Any Road'],vide,<http://www.wikidata.org/entity/Q61056627>
['Lux Æterna'],http://dbpedia.org/resource/Lux_Æterna_(film),<http://www.wikidata.org/entity/Q63735869>
['À cause des filles..?'],vide,<http://www.wikidata.org/entity/Q59192679>
['Je vois rouge'],vide,<http://www.wikidata.org/entity/Q50807713>
['Nothing to Hide'],vide,<http://www.wikidata.org/entity/Q48756941>
"[""En bataille - Portrait d'une directrice de prison""]",vide,<http://www.wikidata.org/entity/Q63410908>
['Sophia Antipolis'],vide,<http://www.wikidata.org/entity/Q60228202>
['Cold Blood Legacy : La Mémoire du sang'],vide,<http://www.wikidata.org/entity/Q50402373>
['Schwanengesang D447'],vide,<http://www.wikidata.org/entity/Q59643538>
['Allegro ma troppo'],vide,<http://www.wikidata.org/entity/Q59658970>
['Grâce à Dieu'],http://dbpedia.org/resource/By_the_Grace_of_God_(film),<http://www.wikidata.org/entity/Q60169300>
"['Mektoub, my love: intermezzo']","http://dbpedia.org/resource/Mektoub,_My_Love:_Intermezzo",<http://www.wikidata.org/entity/Q63498593>
['Le serment des Hitler'],vide,<http://www.wikidata.org/entity/Q63687304>
['12 jours'],vide,<http://www.wikidata.org/entity/Q48754676>
['Le Rire de ma mère'],vide,<http://www.wikidata.org/entity/Q48756652>
['La nuit a dévoré le monde'],http://dbpedia.org/resource/The_Night_Eats_the_World,<http://www.wikidata.org/entity/Q48759637>
['Une aventure théâtrale'],vide,<http://www.wikidata.org/entity/Q48760028>
['Off Frame AKA Revolution Until Victory'],vide,<http://www.wikidata.org/entity/Q50331527>
['Un homme pressé'],vide,<http://www.wikidata.org/entity/Q59199897>
"['Go Down, Moses']",vide,<http://www.wikidata.org/entity/Q59643410>
['Autoportrait sans moi'],vide,<http://www.wikidata.org/entity/Q59690934>
['Les héros ne meurent jamais'],vide,<http://www.wikidata.org/entity/Q63398629>
"[""Qui m'aime me suive !""]",vide,<http://www.wikidata.org/entity/Q63564674>
